id	SkillText
111	スキル玉が+{sp1}の青チェイン玉に変化する
112	スキル玉が+{sp1}の紫チェイン玉に変化する
113	スキル玉が+{sp1}の緑チェイン玉に変化する
114	黄のパズル玉{sp3}個を赤のパズル玉に変化させる
115	青のパズル玉{sp3}個を赤のパズル玉に変化させる
116	紫のパズル玉{sp3}個を赤のパズル玉に変化させる
117	緑のパズル玉{sp3}個を赤のパズル玉に変化させる
118	赤のパズル玉{sp3}個を黄のパズル玉に変化させる
119	青のパズル玉{sp3}個を黄のパズル玉に変化させる
120	紫のパズル玉{sp3}個を黄のパズル玉に変化させる
121	緑のパズル玉{sp3}個を黄のパズル玉に変化させる
122	赤のパズル玉{sp3}個を青のパズル玉に変化させる
123	黄のパズル玉{sp3}個を青のパズル玉に変化させる
124	紫のパズル玉{sp3}個を青のパズル玉に変化させる
125	緑のパズル玉{sp3}個を青のパズル玉に変化させる
126	赤のパズル玉{sp3}個を紫のパズル玉に変化させる
127	黄のパズル玉{sp3}個を紫のパズル玉に変化させる
128	青のパズル玉{sp3}個を紫のパズル玉に変化させる
129	緑のパズル玉{sp3}個を紫のパズル玉に変化させる
130	赤のパズル玉{sp3}個を緑のパズル玉に変化させる
131	黄のパズル玉{sp3}個を緑のパズル玉に変化させる
132	青のパズル玉{sp3}個を緑のパズル玉に変化させる
133	紫のパズル玉{sp3}個を緑のパズル玉に変化させる
134	黄と青のパズル玉{sp3}個を赤のパズル玉に変化させる
135	青と紫のパズル玉{sp3}個を黄のパズル玉に変化させる
136	紫と緑のパズル玉{sp3}個を青のパズル玉に変化させる
137	緑と赤のパズル玉{sp3}個を紫のパズル玉に変化させる
138	赤と黄のパズル玉{sp3}個を緑のパズル玉に変化させる
139	赤のパズル玉{sp2}個を{sp1}レベルアップさせる
140	黄のパズル玉{sp2}個を{sp1}レベルアップさせる
141	青のパズル玉{sp2}個を{sp1}レベルアップさせる
142	緑のパズル玉{sp2}個を{sp1}レベルアップさせる
143	ステージをシャッフルさせる
144	おじゃま玉{sp2}個を{sp1}レベル下げる
145	ロック{sp2}個を{sp1}レベル下げる
146	シャボン玉を{sp1}手停止させる
147	ブロック{sp2}個を{sp1}レベル下げる
148	バリアを{sp1}個破壊する
149	スキル玉を使用したあと{sp1}手({sp2}秒)の間コンボを+{sp3}する
150	コンボのクリア条件を{sp1}コンボ分下げる
151	スキル玉を使用したあと{sp1}手({sp2}秒)の間チェインを+{sp3}する
152	ベル{sp2}個を{sp1}回ずつ鳴らす
153	{sp1}秒間(指を離すまで)パズル玉を自由に操作できる
154	画面内のパズル玉をリフレッシュさせる
155	{sp2}手({sp3}秒)の間補充されるパズル玉が赤1色になる
156	{sp2}手({sp3}秒)の間補充されるパズル玉が黄1色になる
157	{sp2}手({sp3}秒)の間補充されるパズル玉が青1色になる
158	{sp2}手({sp3}秒)の間補充されるパズル玉が紫1色になる
159	{sp2}手({sp3}秒)の間補充されるパズル玉が緑1色になる
160	スキル玉を中心に周囲{ap1}マスのパズル玉を{sp1}レベルアップさせる
161	カラーボックス{sp2}個を{sp1}レベル下げる
162	おじゃま玉{sp1}個を赤のパズル玉レベル{sp2}に変化させる
163	おじゃま玉{sp1}個を黄のパズル玉レベル{sp2}に変化させる
164	おじゃま玉{sp1}個を青のパズル玉レベル{sp2}に変化させる
165	おじゃま玉{sp1}個を紫のパズル玉レベル{sp2}に変化させる
166	おじゃま玉{sp1}個を緑のパズル玉レベル{sp2}に変化させる
167	ロック玉{sp1}個を赤のパズル玉レベル{sp2}に変化させる
168	ロック玉{sp1}個を黄のパズル玉レベル{sp2}に変化させる
169	ロック玉{sp1}個を青のパズル玉レベル{sp2}に変化させる
170	ロック玉{sp1}個を紫のパズル玉レベル{sp2}に変化させる
171	ロック玉{sp1}個を緑のパズル玉レベル{sp2}に変化させる
172	ブロック{sp1}個を赤のパズル玉レベル{sp2}に変化させる
173	ブロック{sp1}個を黄のパズル玉レベル{sp2}に変化させる
174	ブロック{sp1}個を青のパズル玉レベル{sp2}に変化させる
175	ブロック{sp1}個を紫のパズル玉レベル{sp2}に変化させる
176	ブロック{sp1}個を緑のパズル玉レベル{sp2}に変化させる
177	バリア以外のギミック{sp1}個を赤のパズル玉レベル{sp2}に変化させる
178	バリア以外のギミック{sp1}個を黄のパズル玉レベル{sp2}に変化させる
179	バリア以外のギミック{sp1}個を青のパズル玉レベル{sp2}に変化させる
180	バリア以外のギミック{sp1}個を紫のパズル玉レベル{sp2}に変化させる
181	バリア以外のギミック{sp1}個を緑のパズル玉レベル{sp2}に変化させる
182	赤属性のスキルゲージを{sp1}ポイント増やす
183	黄属性のスキルゲージを{sp1}ポイント増やす
184	青属性のスキルゲージを{sp1}ポイント増やす
185	紫属性のスキルゲージを{sp1}ポイント増やす
186	緑属性のスキルゲージを{sp1}ポイント増やす
187	赤属性のスキルゲージを{sp1}%増やす
188	黄属性のスキルゲージを{sp1}%増やす
189	青属性のスキルゲージを{sp1}%増やす
190	紫属性のスキルゲージを{sp1}%増やす
191	緑属性のスキルゲージを{sp1}%増やす
192	シャボン玉を{sp2}個壊す
193	赤のパズル玉{sp2}個をスキル玉のあった場所にまとめる
194	黄のパズル玉{sp2}個をスキル玉のあった場所にまとめる
195	青のパズル玉{sp2}個をスキル玉のあった場所にまとめる
196	紫のパズル玉{sp2}個をスキル玉のあった場所にまとめる
197	緑のパズル玉{sp2}個をスキル玉のあった場所にまとめる
198	アメーバを{sp1}手({sp2}秒)停止する
199	アメーバを{sp2}個壊す
200	{sp1}手({sp2}秒)の間補充されるパズル玉がレベル3になる
201	使うまで何が起きるか分からない
202	パズル玉を{sp1}個指定して万能玉に変化させる
203	横{ap1}マスのパズル玉を指定した属性(Lv1)に変化させる
204	指定したギミックを最大{sp2}個{sp1}レベル下げる
205	46型範囲にパズル玉を消去する。ギミックは{sp1}レベル下がる。
206	発動場所を中心に周囲{ap1}マスのLv3のパズル玉を最大{sp1}個集める
207	発動場所を中心に周囲{ap1}マスのパズル玉を属性ごとに整列する
208	指定した属性のパズル玉が{sp1}個補充される
209	移動床を{sp1}手({sp2}秒)停止する
210	相対消去十字
211	相対消去矩形
212	ランダムのパズル玉{sp3}個を黄のパズル玉に変化させる
213	ランダムのパズル玉{sp3}個を赤のパズル玉に変化させる
214	ランダムのパズル玉{sp3}個を紫のパズル玉に変化させる
215	ランダムのパズル玉{sp3}個を緑のパズル玉に変化させる
216	しゃぼん玉を{sp1}手停止させる
217	しゃぼん玉を{sp2}個壊す
218	黄と青のパズル玉{sp3}個を紫のパズル玉に変化させる
219	さくら玉を{sp2}個消す
220	さくら玉を{sp1}手({sp2}秒)停止する
221	緑と赤のパズル玉{sp3}個を黄のパズル玉に変化させる
222	赤玉の消去スコア+{vf}%
223	黄玉の消去スコア+{vf}%
224	青玉の消去スコア+{vf}%
225	紫玉の消去スコア+{vf}%
226	緑玉の消去スコア+{vf}%
227	消去スコア+{vf}%
228	消去スコア+{vi}点
229	{iv1}チェイン以上で消去スコア+{vf}%
230	{iv1}連コンボでスコア+{vf}%
231	ステージクリアしたときスコア+{vf}%
232	○○獲得量+{vf}%
233	○○獲得量+{vi}
234	カード経験値+{vf}%
235	○○親密度+{vi}
236	低確率でチェイン+{vi}
237	中確率でチェイン+{vi}
238	高確率でチェイン+{vi}
239	低確率でコンボ+{vi}
240	中確率でコンボ+{vi}
241	高確率でコンボ+{vi}
242	低確率で手数+{vi}
243	中確率で手数+{vi}
244	高確率で手数+{vi}
245	低確率で制限時間+{vi}秒
246	中確率で制限時間+{vi}秒
247	高確率で制限時間+{vi}秒
248	クリアスコア+{vf}%
249	{iv1}チェインで消去スコア+{vf}%
250	赤玉の消去スコア+{vi}点
251	黄玉の消去スコア+{vi}点
252	青玉の消去スコア+{vi}点
253	紫玉の消去スコア+{vi}点
254	緑玉の消去スコア+{vi}点
255	{iv1}チェイン以上で消去スコア+{vi}点
256	赤玉{iv1}チェイン以上で消去スコア+{vi}点
257	黄玉{iv1}チェイン以上で消去スコア+{vi}点
258	青玉{iv1}チェイン以上で消去スコア+{vi}点
259	紫玉{iv1}チェイン以上で消去スコア+{vi}点
260	緑玉{iv1}チェイン以上で消去スコア+{vi}点
261	{iv1}連コンボ以上でコンボスコア+{vi}点
262	消去系スキルのスコア+{vi}点
263	ステージクリアしたときスコア+{vi}点
264	赤玉の消去スコアが{vf}%アップする
265	黄玉の消去スコアが{vf}%アップする
266	青玉の消去スコアが{vf}%アップする
267	紫玉の消去スコアが{vf}%アップする
268	緑玉の消去スコアが{vf}%アップする
269	消去スコアが{vf}%アップする
270	消去スコアに{vi}点加算される
271	{iv1}チェイン以上消したときに消去スコアが{vf}%アップする
272	{iv1}チェイン以上消したときにスコアが{vi}点加算される
273	{iv1}連コンボしたときコンボスコアが{vf}%アップする
274	ステージクリアしたときにスコアが{vf}%アップする
275	○○の獲得量が{vf}%アップする
276	○○の獲得量が+{vi}される
277	カードの獲得経験値が{vf}%アップする
278	○○指名時の獲得親密度が+{vi}される
279	低確率でチェイン数が+{vi}される
280	中確率でチェイン数が+{vi}される
281	高確率でチェイン数が+{vi}される
282	低確率でコンボ数が+{vi}される
283	中確率でコンボ数が+{vi}される
284	高確率でコンボ数が+{vi}される
285	ステージ開始時に低確率で手数が{vi}手追加される
286	ステージ開始時に中確率で手数が{vi}手追加される
287	ステージ開始時に高確率で手数が{vi}手追加される
288	ステージ開始時に低確率で制限時間が{vi}秒追加される
289	ステージ開始時に中確率で制限時間が{vi}秒追加される
290	ステージ開始時に高確率で制限時間が{vi}秒追加される
291	赤玉を消したときにスコアが{vi}点加算される
292	黄玉を消したときにスコアが{vi}点加算される
293	青玉を消したときにスコアが{vi}点加算される
294	紫玉を消したときにスコアが{vi}点加算される
295	緑玉を消したときにスコアが{vi}点加算される
296	赤玉を{iv1}個消したときにスコアが{vi}点加算される
297	黄玉を{iv1}個消したときにスコアが{vi}点加算される
298	青玉を{iv1}個消したときにスコアが{vi}点加算される
299	紫玉を{iv1}個消したときにスコアが{vi}点加算される
300	緑玉を{iv1}個消したときにスコアが{vi}点加算される
301	{iv1}連コンボしたときコンボスコアが{vi}点加算される
302	消去系スキルを使用したときのスコアが{vi}点加算される
303	ステージクリアしたときにスコアが{vi}点加算される
304	ステージ開始時に10%の確率で手数が{vi}手追加される
305	ステージ開始時に20%の確率で手数が{vi}手追加される
306	ステージ開始時に30%の確率で手数が{vi}手追加される
307	ステージ開始時に40%の確率で手数が{vi}手追加される
308	ステージ開始時に50%の確率で手数が{vi}手追加される
309	ステージ開始時に15%の確率で手数が{vi}手追加される
310	ステージ開始時に25%の確率で手数が{vi}手追加される
311	ステージ開始時に35%の確率で手数が{vi}手追加される
312	ステージ開始時に45%の確率で手数が{vi}手追加される
313	ステージ開始時に55%の確率で手数が{vi}手追加される
314	ステージ開始時に60%の確率で手数が{vi}手追加される
315	ステージ開始時に70%の確率で手数が{vi}手追加される
316	ステージ開始時に10%の確率で制限時間が{vi}秒追加される
317	ステージ開始時に20%の確率で制限時間が{vi}秒追加される
318	ステージ開始時に30%の確率で制限時間が{vi}秒追加される
319	ステージ開始時に40%の確率で制限時間が{vi}秒追加される
320	ステージ開始時に50%の確率で制限時間が{vi}秒追加される
321	ステージ開始時に15%の確率で制限時間が{vi}秒追加される
322	ステージ開始時に25%の確率で制限時間が{vi}秒追加される
323	ステージ開始時に35%の確率で制限時間が{vi}秒追加される
324	ステージ開始時に45%の確率で制限時間が{vi}秒追加される
325	ステージ開始時に55%の確率で制限時間が{vi}秒追加される
326	ステージ開始時に60%の確率で制限時間が{vi}秒追加される
327	ステージ開始時に70%の確率で制限時間が{vi}秒追加される
328	ステージの○○獲得量が{vf}%アップする
